,author,published_at,updated_at,like_count,text
184,@samations123,2023-08-19T18:54:34Z,2023-08-19T18:54:34Z,1,wan na get nut let ’ get nut
185,@SeanCrowley-ks1mu,2023-08-19T16:45:08Z,2023-08-19T16:45:08Z,1,wish hollywood would stop pump garbage movie plot rip combination spiderman end game rehash previous hero character equal film worth pay see enough b already
186,@ioannaksenou5816,2023-08-18T22:03:00Z,2023-08-18T22:03:00Z,1,im batman michael keaton batman ever classic traditional batman natural human fast fight skill love although dont know mix parallel word zod appear active batman ben affleckt george clouney end miss flash 😂😂
187,@kcjones7735,2023-08-18T05:07:50Z,2023-08-18T05:07:50Z,1,cali build tell ppl tht michael keaton batman theee best batsman 💯💯 grow michael keaton batman
188,@ohtheirony974,2023-08-17T23:48:06Z,2023-08-17T23:48:06Z,0,dont understand get fat taco bell taco play superman get female look alternate universe couldve fat mxcn taco there nothing kryptonian 😂
189,@jimmcneal5292,2023-08-17T09:07:00Z,2023-08-17T09:07:00Z,1,honestly like movie superhero movie make last year soi havent see
190,@user-yf5st8ui3p,2023-08-16T22:22:49Z,2023-08-16T22:22:49Z,0,ansome😂😂😂😂😂 😂😂😂
191,@Teska058,2023-08-16T18:51:39Z,2023-08-16T18:51:39Z,0,barry allen
192,@hectorlopez1638,2023-08-15T10:54:35Z,2023-08-15T10:54:35Z,0,good blue whatever movie
193,@HaniffMohd21,2023-08-15T10:28:29Z,2023-08-15T10:28:29Z,0,think general zod become batman lol
194,@hieverybody4246,2023-08-14T13:37:42Z,2023-08-14T13:37:42Z,0,moment care 🥰🥰🥰🥰🥰🥰
195,@saudmuhammed5643,2023-08-14T11:55:03Z,2023-08-14T11:55:03Z,0,👿😈👁️❤️
196,@saudmuhammed5643,2023-08-14T11:51:35Z,2023-08-14T11:51:35Z,0,allahu akbar❤️👁️👿😈🔥
197,@saudmuhammed5643,2023-08-14T11:51:23Z,2023-08-14T11:51:23Z,0,😈👿👁️❤️🔥
198,@NotMain-OK,2023-08-14T03:24:39Z,2023-08-14T03:24:39Z,0,love part flash say flash time literally flash everyone
199,@melb2086,2023-08-12T20:13:56Z,2023-08-12T20:13:56Z,0,ezra remind jimmy falon
200,@jssw3404,2023-08-12T03:39:25Z,2023-08-12T03:39:25Z,1,movie awesome
201,@SubhaMandal-gf2pm,2023-08-09T06:02:22Z,2023-08-09T06:02:22Z,1,
